Make,Model,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,Price,Car_Age,HP_per_Cylinder,Mileage
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,41720,10,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,34970,10,47.625,15.5
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,15,2031,30950,10,38.75,17.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,45560,10,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,43585,10,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,32650,10,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,33890,10,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,40535,10,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,36030,10,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,35700,10,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,17,13,2031,33000,10,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,33890,10,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,31170,10,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,38020,10,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,17,13,2031,33450,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,50030,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,35420,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,42330,9,47.625,15.0
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,15,2031,31830,9,38.75,17.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,46980,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,42330,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,46980,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,44195,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,39280,9,47.625,15.5
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14,2031,34880,9,38.75,16.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,46010,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,18,13,2031,30400,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,38470,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,33430,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,41145,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,43395,9,47.625,15.0
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,15,2031,34150,9,38.75,17.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,18,13,2031,30400,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,31620,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,50030,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,33100,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,43395,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,31620,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,36480,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,31290,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,33430,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,34340,9,47.625,15.0
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,14,2031,37200,9,38.75,16.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,44195,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,31290,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,34340,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,36150,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,34670,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,33100,9,47.625,15.5
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,15,2031,30020,9,38.75,17.0
Toyota,Tundra,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14,2031,33070,9,38.75,16.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,35420,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,36480,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13,2031,39280,9,47.625,15.5
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,36150,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,46010,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,2031,41145,9,47.625,15.5
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,17,13,2031,33450,9,47.625,15.0
Toyota,Tundra,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,2031,38470,9,47.625,15.0
Toyota,Tundra,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,2031,34670,9,47.625,15.0
GMC,Typhoon,regular unleaded,285.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,2dr SUV,17,14,549,5895,34,47.5,15.5
GMC,Typhoon,regular unleaded,285.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,2dr SUV,17,13,549,6890,33,47.5,15.0
Chevrolet,Uplander,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,22750,20,33.5,19.5
Chevrolet,Uplander,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,28250,20,33.5,19.5
Chevrolet,Uplander,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,26250,20,33.5,19.5
Chevrolet,Uplander,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,23,16,1385,19250,20,33.5,19.5
Chevrolet,Uplander,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Cargo Minivan,23,16,1385,21150,20,33.5,19.5
Chevrolet,Uplander,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,30250,20,33.5,19.5
Chevrolet,Uplander,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,21,15,1385,33250,20,32.666666666666664,18.0
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,23,16,1385,20205,19,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Cargo Minivan,23,16,1385,22105,19,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,23280,19,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,27405,19,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,33050,19,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,29350,19,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,23,16,1385,21540,18,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,24250,18,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Cargo Minivan,23,16,1385,23080,18,40.0,19.5
Chevrolet,Uplander,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,1385,29330,18,40.0,19.5
Aston Martin,V12 Vanquish,premium unleaded (required),460.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,18,11,259,234260,22,38.333333333333336,14.5
Aston Martin,V12 Vanquish,premium unleaded (required),460.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,10,259,234260,21,38.333333333333336,13.0
Aston Martin,V12 Vanquish,premium unleaded (required),520.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,10,259,255000,21,43.333333333333336,13.0
Aston Martin,V12 Vanquish,premium unleaded (required),520.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,10,259,260000,20,43.333333333333336,13.0
Aston Martin,V12 Vantage S,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,18,12,259,182395,11,47.083333333333336,15.0
Aston Martin,V12 Vantage S,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,18,12,259,198195,10,47.083333333333336,15.0
Aston Martin,V12 Vantage S,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,18,12,259,183695,10,47.083333333333336,15.0
Aston Martin,V12 Vantage,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17,11,259,191995,15,42.5,14.0
Aston Martin,V12 Vantage,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17,11,259,180535,15,42.5,14.0
Aston Martin,V12 Vantage,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17,11,259,180535,14,42.5,14.0
Aston Martin,V12 Vantage,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17,11,259,195895,14,42.5,14.0
Volvo,V40,premium unleaded (required),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,870,24900,24,40.0,23.0
Volvo,V40,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,870,24900,23,42.5,23.0
Volvo,V40,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,870,25700,22,42.5,23.0
Volvo,V40,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,19,870,29845,22,42.5,23.0
Volvo,V50,premium unleaded (recommended),168.0,5.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,20,870,29800,17,33.6,25.5
Volvo,V50,premium unleaded (recommended),227.0,5.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,18,870,35500,17,45.4,22.0
Volvo,V50,premium unleaded (recommended),227.0,5.0,MANUAL,all wheel drive,4.0,Compact,Wagon,26,20,870,33050,16,45.4,23.0
Volvo,V50,premium unleaded (recommended),168.0,5.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,21,870,28700,16,33.6,25.5
Volvo,V50,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,21,870,32850,15,45.4,25.5
Volvo,V50,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,21,870,29000,15,45.4,25.5
Volvo,V60 Cross Country,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,20,870,41000,11,50.0,24.0
Volvo,V60 Cross Country,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,20,870,44650,11,50.0,24.0
Volvo,V60 Cross Country,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,20,870,41200,10,50.0,24.0
Volvo,V60 Cross Country,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,20,870,44850,10,50.0,24.0
Volvo,V60 Cross Country,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,30,22,870,41700,9,60.0,26.0
Volvo,V60 Cross Country,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,30,22,870,45350,9,60.0,26.0
Volvo,V60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,19,870,45400,11,54.166666666666664,23.5
Volvo,V60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,29,20,870,37450,11,50.0,24.5
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,37,25,870,35750,11,60.0,31.0
Volvo,V60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,19,870,45150,11,54.166666666666664,23.5
Volvo,V60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,29,20,870,37250,11,50.0,24.5
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,37,25,870,35950,11,60.0,31.0
Volvo,V60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,31,22,870,46050,10,75.5,26.5
Volvo,V60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,29,20,870,43520,10,50.0,24.5
Volvo,V60,regular unleaded,345.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,18,870,61300,10,57.5,22.5
Volvo,V60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,29,20,870,39600,10,50.0,24.5
Volvo,V60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,31,22,870,49450,10,75.5,26.5
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,29,25,870,36150,10,60.0,27.0
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,29,25,870,41750,10,60.0,27.0
Volvo,V60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,18,870,49200,10,54.166666666666664,22.5
Volvo,V60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,18,870,45800,10,54.166666666666664,22.5
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,29,25,870,38100,10,60.0,27.0
Volvo,V60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,29,20,870,37650,10,50.0,24.5
Volvo,V60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,31,23,870,48950,9,75.5,27.0
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,36,25,870,36150,9,60.0,30.5
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,36,25,870,41750,9,60.0,30.5
Volvo,V60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,36,25,870,38100,9,60.0,30.5
Volvo,V70,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,24,16,870,32465,18,39.166666666666664,20.0
Volvo,V70,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,25,16,870,32900,17,39.166666666666664,20.5
Volvo,V70,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,27,18,870,33550,16,39.166666666666664,22.5
Volvo,V70,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,27,18,870,38000,16,39.166666666666664,22.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,145200,12,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),420.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,131200,12,52.5,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,130700,12,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,122400,12,52.5,17.5
Aston Martin,V8 Vantage,premium unleaded (required),420.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,116700,12,52.5,16.0
Aston Martin,V8 Vantage,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,136900,12,52.5,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,136400,12,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,150900,12,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,147495,11,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,132995,11,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,98200,11,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,117995,11,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,103900,11,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,153195,11,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,138695,11,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,112700,11,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,123695,11,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,138195,11,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,118400,11,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,132495,11,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,148795,10,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,134295,10,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,103300,10,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,126995,10,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,117800,10,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,141495,10,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,19,13,259,135795,10,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,154495,10,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,139995,10,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,259,109000,10,53.75,17.5
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,13,259,121295,10,53.75,16.0
Aston Martin,V8 Vantage,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,259,123500,10,53.75,17.5
Audi,V8,regular unleaded,276.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,18,13,3105,2000,34,34.5,15.5
Audi,V8,regular unleaded,276.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,18,13,3105,2149,33,34.5,15.5
Audi,V8,regular unleaded,276.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,18,13,3105,2239,32,34.5,15.5
Volvo,V90,regular unleaded,181.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,23,16,870,2200,28,30.166666666666668,19.5
Volkswagen,Vanagon,regular unleaded,90.0,4.0,MANUAL,four wheel drive,3.0,Large,Passenger Minivan,15,14,873,2000,36,22.5,14.5
Volkswagen,Vanagon,regular unleaded,90.0,4.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,16,15,873,2000,36,22.5,15.5
Volkswagen,Vanagon,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,Large,Passenger Minivan,18,16,873,2000,36,22.5,17.0
Volkswagen,Vanagon,regular unleaded,90.0,4.0,MANUAL,rear wheel drive,3.0,Large,Passenger Minivan,18,16,873,2000,35,22.5,17.0
GMC,Vandura,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,20,15,549,2000,32,33.333333333333336,17.5
